ticket_id,company_id,company_name,industry,ai_agent_id,ai_agent_name,agent_tier,channel,category,region,created_at,resolved_at,resolution_time_min,first_response_sec,interaction_turns,was_escalated,resolution_status,customer_sentiment,satisfaction_score,complexity_flag
TKT-C003-02763,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Krasnoyarsk,2024-05-08 00:35:17,2024-05-08 01:13:17,38,18,3,False,resolved_by_ai,neutral,,False
TKT-C003-02764,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Rostov-on-Don,2024-03-06 20:41:19,2024-03-06 21:16:19,35,9,6,False,resolved_by_ai,positive,2.0,False
TKT-C003-02765,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Voronezh,2024-02-08 08:33:13,2024-02-08 08:47:13,14,11,8,False,resolved_by_ai,positive,5.0,False
TKT-C003-02766,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Nizhny Novgorod,2024-01-21 19:19:33,2024-01-21 19:38:33,19,18,7,False,resolved_by_ai,positive,4.0,False
TKT-C003-02767,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Novosibirsk,2024-01-06 05:04:14,2024-01-06 05:38:14,34,19,12,True,escalated_to_human,neutral,3.0,False
TKT-C003-02768,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Yekaterinburg,2024-05-30 09:57:11,2024-05-30 10:36:11,39,15,3,False,resolved_by_ai,neutral,2.0,False
TKT-C003-02769,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Krasnoyarsk,2024-02-27 01:38:08,2024-02-27 02:19:08,41,26,7,False,resolved_by_ai,neutral,5.0,False
TKT-C003-02770,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Ufa,2024-03-07 19:13:29,2024-03-07 19:45:29,32,14,1,False,resolved_by_ai,positive,1.0,False
TKT-C003-02771,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Samara,2024-01-06 05:58:30,2024-01-06 06:45:30,47,21,8,False,resolved_by_ai,positive,,False
TKT-C003-02772,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Novosibirsk,2024-06-10 02:08:58,2024-06-10 03:04:58,56,29,3,False,resolved_by_ai,neutral,4.0,False
TKT-C003-02773,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Moscow,2024-01-12 18:10:06,2024-01-12 18:50:06,40,29,10,True,escalated_to_human,neutral,,False
TKT-C003-02774,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Chelyabinsk,2024-03-10 20:59:09,2024-03-10 21:21:09,22,14,2,False,resolved_by_ai,negative,4.0,False
TKT-C003-02775,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Chelyabinsk,2024-05-07 12:11:06,2024-05-07 13:05:06,54,10,2,True,escalated_to_human,neutral,5.0,False
TKT-C003-02776,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Omsk,2024-05-15 04:19:56,2024-05-15 06:37:56,138,27,6,False,resolved_by_ai,positive,4.0,False
TKT-C003-02777,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Voronezh,2024-03-08 12:57:09,2024-03-08 13:23:09,26,26,2,False,resolved_by_ai,neutral,4.0,False
TKT-C003-02778,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Krasnoyarsk,2024-04-04 19:22:25,2024-04-04 20:01:25,39,8,2,False,resolved_by_ai,neutral,,False
TKT-C003-02779,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Rostov-on-Don,2024-02-13 20:44:32,2024-02-13 20:57:32,13,20,1,False,resolved_by_ai,positive,4.0,False
TKT-C003-02780,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Krasnoyarsk,2024-06-13 05:14:11,2024-06-13 05:41:11,27,27,8,False,resolved_by_ai,positive,3.0,False
TKT-C003-02781,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Kazan,2024-06-10 01:36:37,2024-06-10 02:06:37,30,8,8,False,resolved_by_ai,positive,1.0,False
TKT-C003-02782,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Yekaterinburg,2024-01-24 12:32:18,2024-01-24 12:48:18,16,23,5,False,resolved_by_ai,positive,3.0,False
TKT-C003-02783,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Saint Petersburg,2024-03-28 05:59:53,2024-03-28 06:05:53,6,7,2,False,resolved_by_ai,positive,,False
TKT-C003-02784,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Perm,2024-03-14 05:08:02,2024-03-14 05:26:02,18,24,2,False,resolved_by_ai,positive,5.0,False
TKT-C003-02785,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Perm,2024-01-12 17:07:42,2024-01-12 17:28:42,21,21,6,False,resolved_by_ai,neutral,5.0,False
TKT-C003-02786,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Voronezh,2024-01-07 05:49:32,2024-01-07 06:25:32,36,16,4,False,resolved_by_ai,positive,3.0,False
TKT-C003-02787,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Volgograd,2024-06-16 10:52:38,2024-06-16 11:07:38,15,24,12,True,escalated_to_human,neutral,,False
TKT-C003-02788,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Novosibirsk,2024-05-22 03:33:27,2024-05-22 03:43:27,10,16,2,False,resolved_by_ai,negative,4.0,False
TKT-C003-02789,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Volgograd,2024-01-29 00:56:43,2024-01-29 01:50:43,54,12,4,False,resolved_by_ai,positive,3.0,False
TKT-C003-02790,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Voronezh,2024-01-21 04:44:43,2024-01-21 04:52:43,8,2,2,False,resolved_by_ai,positive,,False
TKT-C003-02791,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Kazan,2024-01-03 07:34:48,2024-01-03 08:13:48,39,23,6,False,resolved_by_ai,positive,3.0,False
TKT-C003-02792,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Voronezh,2024-04-16 03:27:04,2024-04-16 03:46:04,19,8,3,False,resolved_by_ai,positive,5.0,False
TKT-C003-02793,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Chelyabinsk,2024-05-02 20:46:43,2024-05-02 21:19:43,33,26,8,True,escalated_to_human,neutral,4.0,False
TKT-C003-02794,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Saint Petersburg,2024-05-27 09:06:35,2024-05-27 09:16:35,10,25,5,False,resolved_by_ai,neutral,4.0,False
TKT-C003-02795,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Rostov-on-Don,2024-06-25 04:44:15,2024-06-25 04:51:15,7,9,1,False,resolved_by_ai,positive,3.0,False
TKT-C003-02796,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Saint Petersburg,2024-04-02 12:35:25,2024-04-02 13:01:25,26,24,6,False,resolved_by_ai,positive,,False
TKT-C003-02797,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Omsk,2024-04-17 17:28:22,2024-04-17 18:36:22,68,25,1,False,resolved_by_ai,positive,4.0,False
TKT-C003-02798,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Chelyabinsk,2024-01-31 04:04:24,2024-01-31 05:16:24,72,19,7,False,resolved_by_ai,negative,1.0,False
TKT-C003-02799,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Volgograd,2024-05-08 01:02:17,2024-05-08 01:17:17,15,26,3,False,resolved_by_ai,positive,5.0,False
TKT-C003-02800,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Perm,2024-04-27 08:24:32,2024-04-27 09:59:32,95,24,4,False,resolved_by_ai,positive,5.0,False
TKT-C003-02801,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Samara,2024-03-26 12:47:36,2024-03-26 13:43:36,56,28,7,False,resolved_by_ai,positive,5.0,False
TKT-C003-02802,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Voronezh,2024-03-03 12:17:43,2024-03-03 13:03:43,46,17,6,True,escalated_to_human,neutral,4.0,False
TKT-C003-02803,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Yekaterinburg,2024-05-28 23:41:30,2024-05-29 00:21:30,40,21,5,False,resolved_by_ai,positive,1.0,False
TKT-C003-02804,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Perm,2024-06-24 22:47:30,2024-06-24 23:32:30,45,17,2,False,resolved_by_ai,positive,3.0,False
TKT-C003-02805,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Perm,2024-01-30 22:30:58,2024-01-30 23:39:58,69,24,12,True,escalated_to_human,neutral,2.0,False
TKT-C003-02806,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Chelyabinsk,2024-01-03 22:16:16,2024-01-03 22:44:16,28,12,5,True,escalated_to_human,neutral,4.0,False
TKT-C003-02807,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Moscow,2024-06-16 08:33:01,2024-06-16 09:31:01,58,9,8,False,resolved_by_ai,positive,5.0,False
TKT-C003-02808,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Yekaterinburg,2024-01-09 16:50:13,2024-01-09 17:02:13,12,19,3,False,resolved_by_ai,neutral,5.0,False
TKT-C003-02809,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Chelyabinsk,2024-04-16 10:08:41,2024-04-16 10:12:41,4,29,3,False,resolved_by_ai,positive,4.0,False
TKT-C003-02810,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Perm,2024-05-25 09:01:16,2024-05-25 09:38:16,37,29,5,False,resolved_by_ai,neutral,5.0,False
TKT-C003-02811,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Chelyabinsk,2024-06-27 23:28:59,2024-06-28 00:54:59,86,16,2,False,resolved_by_ai,neutral,4.0,False
TKT-C003-02812,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Moscow,2024-06-18 03:44:33,2024-06-18 04:47:33,63,10,5,False,resolved_by_ai,positive,3.0,False
TKT-C003-02813,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Kazan,2024-02-17 20:05:08,2024-02-17 20:38:08,33,14,4,False,resolved_by_ai,positive,4.0,False
TKT-C003-02814,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Yekaterinburg,2024-03-15 00:51:25,2024-03-15 01:30:25,39,24,1,False,resolved_by_ai,positive,,False
TKT-C003-02815,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Rostov-on-Don,2024-02-05 10:09:06,2024-02-05 10:30:06,21,21,1,False,resolved_by_ai,neutral,4.0,False
TKT-C003-02816,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Krasnoyarsk,2024-02-17 17:52:47,2024-02-17 18:39:47,47,19,7,False,resolved_by_ai,positive,4.0,False
TKT-C003-02817,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Voronezh,2024-03-13 02:25:29,2024-03-13 04:50:29,145,17,1,False,resolved_by_ai,positive,3.0,False
TKT-C003-02818,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Nizhny Novgorod,2024-05-19 02:38:18,2024-05-19 03:56:18,78,26,7,False,resolved_by_ai,positive,,False
TKT-C003-02819,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Kazan,2024-01-23 08:35:54,2024-01-23 08:41:54,6,28,2,False,resolved_by_ai,positive,3.0,False
TKT-C003-02820,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Nizhny Novgorod,2024-04-11 09:42:10,2024-04-11 11:00:10,78,18,7,True,escalated_to_human,negative,,False
TKT-C003-02821,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Moscow,2024-04-21 07:41:26,2024-04-21 08:12:26,31,21,3,False,resolved_by_ai,positive,1.0,False
TKT-C003-02822,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Nizhny Novgorod,2024-01-26 07:18:49,2024-01-26 08:54:49,96,15,9,True,escalated_to_human,negative,3.0,False
TKT-C003-02823,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Voronezh,2024-02-10 20:20:20,2024-02-10 21:34:20,74,10,1,False,resolved_by_ai,positive,4.0,False
TKT-C003-02824,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Krasnoyarsk,2024-03-23 06:39:43,2024-03-23 06:49:43,10,22,9,True,escalated_to_human,negative,3.0,False
TKT-C003-02825,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Rostov-on-Don,2024-04-11 13:55:14,2024-04-11 14:54:14,59,16,10,True,escalated_to_human,positive,,False
TKT-C003-02826,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Krasnoyarsk,2024-01-13 18:44:35,2024-01-13 18:49:35,5,7,1,False,resolved_by_ai,positive,5.0,False
TKT-C003-02827,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Chelyabinsk,2024-01-03 19:55:58,2024-01-03 20:28:58,33,17,7,False,resolved_by_ai,neutral,4.0,False
TKT-C003-02828,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Voronezh,2024-04-19 10:08:07,2024-04-19 11:08:07,60,18,1,False,resolved_by_ai,positive,5.0,False
TKT-C003-02829,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Volgograd,2024-05-24 13:41:41,2024-05-24 13:55:41,14,20,8,True,escalated_to_human,neutral,,False
TKT-C003-02830,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Moscow,2024-04-03 00:59:38,2024-04-03 01:48:38,49,27,4,False,resolved_by_ai,neutral,5.0,False
TKT-C003-02831,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Yekaterinburg,2024-02-04 10:37:55,2024-02-04 11:11:55,34,18,4,True,escalated_to_human,negative,2.0,False
TKT-C003-02832,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Nizhny Novgorod,2024-01-15 03:27:05,2024-01-15 04:09:05,42,12,1,False,resolved_by_ai,neutral,,False
TKT-C003-02833,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Voronezh,2024-05-07 05:32:54,2024-05-07 06:33:54,61,16,5,True,escalated_to_human,negative,1.0,False
TKT-C003-02834,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Perm,2024-04-09 01:58:37,2024-04-09 02:21:37,23,18,4,True,escalated_to_human,negative,2.0,False
TKT-C003-02835,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Rostov-on-Don,2024-03-01 22:37:20,2024-03-01 23:03:20,26,31,6,False,resolved_by_ai,positive,4.0,False
TKT-C003-02836,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Rostov-on-Don,2024-03-04 12:58:38,2024-03-04 13:15:38,17,14,8,False,resolved_by_ai,positive,5.0,False
TKT-C003-02837,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Samara,2024-06-10 22:24:10,2024-06-10 23:31:10,67,21,4,True,escalated_to_human,neutral,,False
TKT-C003-02838,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Saint Petersburg,2024-05-24 15:35:02,2024-05-24 16:37:02,62,10,1,False,resolved_by_ai,positive,5.0,False
TKT-C003-02839,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Volgograd,2024-05-04 02:49:33,2024-05-04 03:18:33,29,23,6,False,resolved_by_ai,neutral,4.0,False
TKT-C003-02840,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Perm,2024-06-27 19:53:42,2024-06-27 20:15:42,22,22,2,False,resolved_by_ai,positive,5.0,False
TKT-C003-02841,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Voronezh,2024-05-21 04:28:27,2024-05-21 04:49:27,21,13,1,False,resolved_by_ai,neutral,,False
TKT-C003-02842,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Volgograd,2024-05-05 10:51:03,2024-05-05 11:40:03,49,26,6,False,resolved_by_ai,positive,5.0,False
TKT-C003-02843,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Nizhny Novgorod,2024-02-08 23:55:56,2024-02-09 00:21:56,26,21,4,False,resolved_by_ai,positive,3.0,False
TKT-C003-02844,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Kazan,2024-02-22 17:20:23,2024-02-22 18:22:23,62,15,1,False,resolved_by_ai,negative,4.0,False
TKT-C003-02845,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Moscow,2024-05-04 03:23:36,2024-05-04 03:54:36,31,15,8,False,resolved_by_ai,positive,4.0,False
TKT-C003-02846,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Ufa,2024-05-18 15:29:13,2024-05-18 15:41:13,12,15,4,False,resolved_by_ai,positive,2.0,False
TKT-C003-02847,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Nizhny Novgorod,2024-03-25 11:40:57,2024-03-25 11:51:57,11,21,4,False,resolved_by_ai,negative,,False
TKT-C003-02848,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Krasnoyarsk,2024-06-21 10:00:09,2024-06-21 10:14:09,14,7,3,False,resolved_by_ai,positive,3.0,False
TKT-C003-02849,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Omsk,2024-01-02 15:47:23,2024-01-02 16:48:23,61,22,7,False,resolved_by_ai,positive,,False
TKT-C003-02850,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Krasnoyarsk,2024-03-12 10:46:38,2024-03-12 11:05:38,19,23,4,False,resolved_by_ai,neutral,5.0,False
TKT-C003-02851,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Rostov-on-Don,2024-05-11 22:56:40,2024-05-11 23:16:40,20,15,4,False,resolved_by_ai,positive,,False
TKT-C003-02852,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Perm,2024-06-29 05:43:56,2024-06-29 06:15:56,32,25,5,False,resolved_by_ai,positive,4.0,False
TKT-C003-02853,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Rostov-on-Don,2024-06-24 20:56:14,2024-06-24 21:24:14,28,13,3,False,resolved_by_ai,neutral,3.0,False
TKT-C003-02854,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Chelyabinsk,2024-02-06 10:56:06,2024-02-06 12:09:06,73,22,1,False,resolved_by_ai,neutral,,False
TKT-C003-02855,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Novosibirsk,2024-02-12 09:11:03,2024-02-12 09:38:03,27,26,7,False,resolved_by_ai,positive,3.0,False
TKT-C003-02856,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Saint Petersburg,2024-04-13 05:24:25,2024-04-13 06:59:25,95,20,5,False,resolved_by_ai,positive,,False
TKT-C003-02857,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Nizhny Novgorod,2024-06-26 12:21:05,2024-06-26 12:37:05,16,21,1,False,resolved_by_ai,positive,,False
TKT-C003-02858,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Voronezh,2024-02-29 15:41:51,2024-02-29 15:54:51,13,26,8,True,escalated_to_human,neutral,2.0,False
TKT-C003-02859,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Yekaterinburg,2024-03-25 13:32:48,2024-03-25 13:47:48,15,16,11,True,escalated_to_human,neutral,2.0,False
TKT-C003-02860,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Perm,2024-05-26 22:07:05,2024-05-26 22:27:05,20,19,1,False,resolved_by_ai,positive,,False
TKT-C003-02861,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Rostov-on-Don,2024-02-04 17:34:40,2024-02-04 18:02:40,28,23,8,False,resolved_by_ai,positive,5.0,False
TKT-C003-02862,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Ufa,2024-06-14 16:22:08,2024-06-14 17:02:08,40,18,7,False,resolved_by_ai,negative,4.0,False
TKT-C003-02863,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Voronezh,2024-02-23 21:37:09,2024-02-23 22:01:09,24,15,8,True,escalated_to_human,neutral,2.0,False
TKT-C003-02864,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Voronezh,2024-01-05 11:24:46,2024-01-05 11:37:46,13,28,4,False,resolved_by_ai,positive,5.0,False
TKT-C003-02865,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Chelyabinsk,2024-04-17 20:41:34,2024-04-17 21:15:34,34,29,5,False,resolved_by_ai,positive,3.0,False
TKT-C003-02866,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Rostov-on-Don,2024-03-16 11:55:36,2024-03-16 12:17:36,22,4,7,False,resolved_by_ai,positive,,False
TKT-C003-02867,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Rostov-on-Don,2024-04-25 07:32:31,2024-04-25 07:49:31,17,17,6,False,resolved_by_ai,positive,2.0,False
TKT-C003-02868,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Omsk,2024-02-09 10:41:49,2024-02-09 11:19:49,38,22,12,True,escalated_to_human,negative,2.0,False
TKT-C003-02869,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Novosibirsk,2024-02-23 23:40:27,2024-02-24 00:07:27,27,15,3,False,resolved_by_ai,positive,,False
TKT-C003-02870,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Yekaterinburg,2024-06-22 13:18:02,2024-06-22 13:30:02,12,15,4,False,resolved_by_ai,neutral,,False
TKT-C003-02871,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Rostov-on-Don,2024-04-23 09:13:17,2024-04-23 09:50:17,37,24,6,False,resolved_by_ai,positive,5.0,False
